Stat_ID,Rider_ID,Heart_Rate,Speed,Latitude,Longitude,Elevation,Cadence,Power,STAT_TS
,295.5718433,186,,-35.048159,138.835907,380.6000061,,,2014-05-11T00:09:37Z
,295.5921626,186,,-35.048175,138.835864,381,,,2014-05-11T00:09:38Z
,295.6124819,186,,-35.048189,138.835827,381.3999939,,,2014-05-11T00:09:39Z
,295.6328012,186,,-35.048203,138.835786,381.7999878,,,2014-05-11T00:09:40Z
,295.6531205,186,,-35.048213,138.835743,382,,,2014-05-11T00:09:41Z
,295.6734398,186,,-35.048221,138.8357,382.2000122,,,2014-05-11T00:09:42Z
,295.6937591,186,,-35.048225,138.835653,382.3999939,,,2014-05-11T00:09:43Z
,295.7140784,186,,-35.048225,138.83561,382.6000061,,,2014-05-11T00:09:44Z
,295.7343977,186,,-35.048223,138.835566,383,,,2014-05-11T00:09:45Z
,295.754717,187,,-35.048217,138.835524,383.3999939,,,2014-05-11T00:09:46Z
,295.7750363,186,,-35.048209,138.835484,384,,,2014-05-11T00:09:47Z
,295.7953556,186,,-35.048199,138.835442,384.3999939,,,2014-05-11T00:09:48Z
,295.8156749,186,,-35.048187,138.835407,384.6000061,,,2014-05-11T00:09:49Z
,295.8359942,186,,-35.048173,138.835373,385,,,2014-05-11T00:09:50Z
,295.8563135,186,,-35.048156,138.83534,385.2000122,,,2014-05-11T00:09:51Z
,295.8766328,186,,-35.048135,138.835305,385.6000061,,,2014-05-11T00:09:52Z
,295.8969521,186,,-35.048111,138.835271,385.6000061,,,2014-05-11T00:09:53Z
,295.9172714,186,,-35.048082,138.835238,385.7999878,,,2014-05-11T00:09:54Z
,295.9375907,185,,-35.04805,138.835206,386.2000122,,,2014-05-11T00:09:55Z
,295.95791,186,,-35.048013,138.835179,386.2000122,,,2014-05-11T00:09:56Z
,295.9782293,186,,-35.047972,138.835156,386.3999939,,,2014-05-11T00:09:57Z
,295.9985486,185,,-35.047929,138.835136,386.6000061,,,2014-05-11T00:09:58Z
,296.0188679,185,,-35.047885,138.835121,387,,,2014-05-11T00:09:59Z
,296.0391872,185,,-35.047839,138.83511,387.2000122,,,2014-05-11T00:10:00Z
,296.0595065,185,,-35.047795,138.835103,388,,,2014-05-11T00:10:01Z
,296.0798258,185,,-35.047748,138.835096,388.3999939,,,2014-05-11T00:10:02Z
,296.1001451,185,,-35.047702,138.835091,388.6000061,,,2014-05-11T00:10:03Z
,296.1204644,185,,-35.047655,138.835088,388.7999878,,,2014-05-11T00:10:04Z
,296.1407837,185,,-35.047609,138.835085,389.2000122,,,2014-05-11T00:10:05Z
,296.161103,185,,-35.047561,138.835082,389.3999939,,,2014-05-11T00:10:06Z
,296.1814224,185,,-35.047516,138.835079,389.7999878,,,2014-05-11T00:10:07Z
,296.2017417,185,,-35.047473,138.835074,390.2000122,,,2014-05-11T00:10:08Z
,296.222061,185,,-35.047429,138.835072,390.2000122,,,2014-05-11T00:10:09Z
,296.2423803,185,,-35.047386,138.83507,390.2000122,,,2014-05-11T00:10:10Z
,296.2626996,185,,-35.047344,138.835068,390.6000061,,,2014-05-11T00:10:11Z
,296.2830189,185,,-35.047299,138.835066,391,,,2014-05-11T00:10:12Z
,296.3033382,185,,-35.047258,138.835064,391.2000122,,,2014-05-11T00:10:13Z
,296.3236575,185,,-35.047218,138.835061,391,,,2014-05-11T00:10:14Z
,296.3439768,185,,-35.047177,138.835059,391.2000122,,,2014-05-11T00:10:15Z
,296.3642961,183,,-35.023228,138.854633,384.7999878,,,2014-05-10T23:56:51Z
,296.3846154,183,,-35.023266,138.854661,385.2000122,,,2014-05-10T23:56:52Z
,296.4049347,184,,-35.023303,138.854689,385.7999878,,,2014-05-10T23:56:53Z
,296.425254,184,,-35.023337,138.854716,386,,,2014-05-10T23:56:54Z
,296.4455733,184,,-35.023373,138.85474,386.2000122,,,2014-05-10T23:56:55Z
,296.4658926,183,,-35.023407,138.854764,386.2000122,,,2014-05-10T23:56:56Z
,296.4862119,184,,-35.023442,138.854786,386.6000061,,,2014-05-10T23:56:57Z
,296.5065312,184,,-35.023475,138.854808,386.7999878,,,2014-05-10T23:56:58Z
,296.5268505,184,,-35.023507,138.854831,387,,,2014-05-10T23:56:59Z
,296.5471698,184,,-35.023539,138.854855,387.2000122,,,2014-05-10T23:57:00Z
,296.5674891,184,,-35.023574,138.854878,387.6000061,,,2014-05-10T23:57:01Z
,296.5878084,183,,-35.02361,138.854902,387.7999878,,,2014-05-10T23:57:02Z
,296.6081277,184,,-35.023646,138.854928,388,,,2014-05-10T23:57:03Z
,296.628447,183,,-35.023682,138.854952,388.2000122,,,2014-05-10T23:57:04Z
,296.6487663,183,,-35.023717,138.854974,388.7999878,,,2014-05-10T23:57:05Z
,296.6690856,183,,-35.023753,138.854996,389,,,2014-05-10T23:57:06Z
,296.6894049,183,,-35.02379,138.855018,389,,,2014-05-10T23:57:07Z
,296.7097242,183,,-35.023819,138.855035,389,,,2014-05-10T23:57:08Z
,296.7300435,183,,-35.023854,138.855057,389,,,2014-05-10T23:57:09Z
,296.7503628,183,,-35.02389,138.855086,389.2000122,,,2014-05-10T23:57:10Z
,296.7706821,183,,-35.023926,138.855114,389.6000061,,,2014-05-10T23:57:11Z
,296.7910015,182,,-35.023962,138.855142,389.7999878,,,2014-05-10T23:57:12Z
,296.8113208,183,,-35.023995,138.855162,390,,,2014-05-10T23:57:13Z
,296.8316401,182,,-35.024033,138.855185,390,,,2014-05-10T23:57:14Z
,296.8519594,182,,-35.024069,138.855211,390,,,2014-05-10T23:57:15Z
,296.8722787,182,,-35.024106,138.855238,389.7999878,,,2014-05-10T23:57:16Z
,296.892598,181,,-35.024146,138.855268,390,,,2014-05-10T23:57:17Z
,296.9129173,181,,-35.024189,138.8553,389.7999878,,,2014-05-10T23:57:18Z
,296.9332366,181,,-35.024232,138.85533,390.2000122,,,2014-05-10T23:57:19Z
,296.9535559,181,,-35.024276,138.855356,390.3999939,,,2014-05-10T23:57:20Z
,296.9738752,181,,-35.024322,138.855389,390.7999878,,,2014-05-10T23:57:21Z
,296.9941945,180,,-35.024365,138.855421,390.7999878,,,2014-05-10T23:57:22Z
,297.0145138,180,,-35.024411,138.85545,390.6000061,,,2014-05-10T23:57:23Z
,297.0348331,180,,-35.024455,138.855478,390.7999878,,,2014-05-10T23:57:24Z
,297.0551524,180,,-35.0245,138.855507,391,,,2014-05-10T23:57:25Z
,297.0754717,179,,-35.024543,138.855535,391.2000122,,,2014-05-10T23:57:26Z
,297.095791,179,,-35.024587,138.855564,391.2000122,,,2014-05-10T23:57:27Z
,297.1161103,179,,-35.024634,138.855594,391.3999939,,,2014-05-10T23:57:28Z
,297.1364296,179,,-35.024678,138.855625,391.7999878,,,2014-05-10T23:57:29Z
,297.1567489,179,,-35.02472,138.855654,391.7999878,,,2014-05-10T23:57:30Z
,297.1770682,178,,-35.024762,138.855683,391.7999878,,,2014-05-10T23:57:31Z
,297.1973875,178,,-35.024803,138.85571,392,,,2014-05-10T23:57:32Z
,297.2177068,185,,-35.047138,138.835057,391.3999939,,,2014-05-11T00:10:16Z
,297.2380261,184,,-35.047096,138.835055,392.2000122,,,2014-05-11T00:10:17Z
,297.2583454,185,,-35.047054,138.835055,392.6000061,,,2014-05-11T00:10:18Z
,297.2786647,185,,-35.047014,138.835054,392.7999878,,,2014-05-11T00:10:19Z
,297.298984,185,,-35.046972,138.835052,393,,,2014-05-11T00:10:20Z
,297.3193033,184,,-35.046932,138.835049,393,,,2014-05-11T00:10:21Z
,297.3396226,184,,-35.046892,138.835047,393.3999939,,,2014-05-11T00:10:22Z
,297.3599419,184,,-35.046853,138.835043,393.3999939,,,2014-05-11T00:10:23Z
,297.3802612,183,,-35.046817,138.83504,393.6000061,,,2014-05-11T00:10:24Z
,297.4005806,184,,-35.046778,138.835037,393.7999878,,,2014-05-11T00:10:25Z
,297.4208999,183,,-35.046739,138.835036,394.6000061,,,2014-05-11T00:10:26Z
,297.4412192,184,,-35.046702,138.835035,394.7999878,,,2014-05-11T00:10:27Z
,297.4615385,184,,-35.046665,138.835032,394.7999878,,,2014-05-11T00:10:28Z
,297.4818578,183,,-35.046629,138.835027,395,,,2014-05-11T00:10:29Z
,297.5021771,183,,-35.046592,138.835025,395.6000061,,,2014-05-11T00:10:30Z
,297.5224964,182,,-35.046555,138.835022,396,,,2014-05-11T00:10:31Z
,297.5428157,182,,-35.04652,138.835019,396.3999939,,,2014-05-11T00:10:32Z
,297.563135,183,,-35.046487,138.835016,396.6000061,,,2014-05-11T00:10:33Z
,297.5834543,182,,-35.046454,138.835014,396.7999878,,,2014-05-11T00:10:34Z
,297.6037736,182,,-35.046421,138.83501,396.7999878,,,2014-05-11T00:10:35Z
,297.6240929,182,,-35.046387,138.835005,397,,,2014-05-11T00:10:36Z
,297.6444122,182,,-35.046353,138.835,397.2000122,,,2014-05-11T00:10:37Z
,297.6647315,182,,-35.04632,138.834995,397.3999939,,,2014-05-11T00:10:38Z
,297.6850508,181,,-35.046287,138.834986,397.6000061,,,2014-05-11T00:10:39Z
,297.7053701,181,,-35.046254,138.834975,397.7999878,,,2014-05-11T00:10:40Z
,297.7256894,181,,-35.046221,138.834966,398,,,2014-05-11T00:10:41Z
,297.7460087,181,,-35.046188,138.834959,398.2000122,,,2014-05-11T00:10:42Z
,297.766328,181,,-35.046152,138.834947,398.3999939,,,2014-05-11T00:10:43Z
,297.7866473,181,,-35.046113,138.834933,398.3999939,,,2014-05-11T00:10:44Z
,297.8069666,180,,-35.046076,138.834915,398.3999939,,,2014-05-11T00:10:45Z
,297.8272859,180,,-35.046037,138.834892,398.3999939,,,2014-05-11T00:10:46Z
,297.8476052,180,,-35.045998,138.834865,398.3999939,,,2014-05-11T00:10:47Z
,297.8679245,180,,-35.04596,138.834834,398.6000061,,,2014-05-11T00:10:48Z
,297.8882438,179,,-35.045921,138.834799,398.6000061,,,2014-05-11T00:10:49Z
,297.9085631,179,,-35.045883,138.834765,399,,,2014-05-11T00:10:50Z
,297.9288824,179,,-35.045843,138.834728,398.7999878,,,2014-05-11T00:10:51Z
,297.9492017,179,,-35.045802,138.834689,398.2000122,,,2014-05-11T00:10:52Z
,297.969521,178,,-35.045758,138.834648,398.2000122,,,2014-05-11T00:10:53Z
,297.9898403,178,,-35.045715,138.834606,398.2000122,,,2014-05-11T00:10:54Z
,298.0101597,178,,-35.045668,138.83456,398.3999939,,,2014-05-11T00:10:55Z
,298.030479,178,,-35.045623,138.834512,398.2000122,,,2014-05-11T00:10:56Z
,298.0507983,178,,-35.024845,138.855739,392,,,2014-05-10T23:57:33Z
,298.0711176,177,,-35.024887,138.855767,392.2000122,,,2014-05-10T23:57:34Z
,298.0914369,178,,-35.02493,138.855795,392,,,2014-05-10T23:57:35Z
,298.1117562,177,,-35.024973,138.85583,392.2000122,,,2014-05-10T23:57:36Z
,298.1320755,176,,-35.025016,138.855868,392,,,2014-05-10T23:57:37Z
,298.1523948,176,,-35.025059,138.855911,392,,,2014-05-10T23:57:38Z
,298.1727141,175,,-35.025102,138.855955,391.6000061,,,2014-05-10T23:57:39Z
,298.1930334,174,,-35.025144,138.856004,391.6000061,,,2014-05-10T23:57:40Z
,298.2133527,174,,-35.025187,138.85606,391.3999939,,,2014-05-10T23:57:41Z
,298.233672,174,,-35.025225,138.856118,391.3999939,,,2014-05-10T23:57:42Z
,298.2539913,173,,-35.025268,138.85618,391,,,2014-05-10T23:57:43Z
,298.2743106,172,,-35.025312,138.856247,390.3999939,,,2014-05-10T23:57:44Z
,298.2946299,172,,-35.025358,138.856314,389.6000061,,,2014-05-10T23:57:45Z
,298.3149492,171,,-35.025404,138.856388,389,,,2014-05-10T23:57:46Z
,298.3352685,170,,-35.025451,138.856466,388.3999939,,,2014-05-10T23:57:47Z
,298.3555878,170,,-35.025499,138.856547,388.3999939,,,2014-05-10T23:57:48Z
,298.3759071,171,,-35.02555,138.856636,388.2000122,,,2014-05-10T23:57:49Z
,298.3962264,171,,-35.025597,138.856728,388.2000122,,,2014-05-10T23:57:50Z
,298.4165457,169,,-35.025645,138.856827,387.3999939,,,2014-05-10T23:57:51Z
,298.436865,169,,-35.025691,138.856935,386.7999878,,,2014-05-10T23:57:52Z
,298.4571843,167,,-35.025735,138.857046,386,,,2014-05-10T23:57:53Z
,298.4775036,166,,-35.025779,138.857166,385.2000122,,,2014-05-10T23:57:54Z
,298.4978229,165,,-35.025825,138.857291,384.2000122,,,2014-05-10T23:57:55Z
,298.5181422,164,,-35.025869,138.857422,382.6000061,,,2014-05-10T23:57:56Z
,298.5384615,162,,-35.025915,138.857557,381.7999878,,,2014-05-10T23:57:57Z
,298.5587808,162,,-35.02596,138.857696,381,,,2014-05-10T23:57:58Z
,298.5791001,161,,-35.026005,138.857839,379.7999878,,,2014-05-10T23:57:59Z
,298.5994194,160,,-35.026051,138.857981,379,,,2014-05-10T23:58:00Z
,298.6197388,159,,-35.026099,138.858124,378.3999939,,,2014-05-10T23:58:01Z
,298.6400581,158,,-35.026148,138.858268,377.7999878,,,2014-05-10T23:58:02Z
,298.6603774,156,,-35.026191,138.858413,377,,,2014-05-10T23:58:03Z
,298.6806967,155,,-35.026236,138.858559,376.2000122,,,2014-05-10T23:58:04Z
,298.701016,155,,-35.02628,138.858707,375.6000061,,,2014-05-10T23:58:05Z
,298.7213353,154,,-35.026325,138.858856,375.2000122,,,2014-05-10T23:58:06Z
,298.7416546,154,,-35.026373,138.859006,374.7999878,,,2014-05-10T23:58:07Z
,298.7619739,153,,-35.026423,138.859154,373.7999878,,,2014-05-10T23:58:08Z
,298.7822932,153,,-35.026478,138.859304,373.2000122,,,2014-05-10T23:58:09Z
,298.8026125,152,,-35.026545,138.859446,372.6000061,,,2014-05-10T23:58:10Z
,298.8229318,152,,-35.026619,138.859582,371.7999878,,,2014-05-10T23:58:11Z
,298.8432511,152,,-35.026703,138.85971,371.2000122,,,2014-05-10T23:58:12Z
,298.8635704,152,,-35.026792,138.859833,370.6000061,,,2014-05-10T23:58:13Z
,298.8838897,152,,-35.026882,138.859955,370.3999939,,,2014-05-10T23:58:14Z
,298.904209,151,,-35.026974,138.860073,370,,,2014-05-10T23:58:15Z
,298.9245283,151,,-35.027065,138.86019,369.6000061,,,2014-05-10T23:58:16Z
,298.9448476,151,,-35.02716,138.860304,369.3999939,,,2014-05-10T23:58:17Z
,298.9651669,151,,-35.027259,138.860407,368.7999878,,,2014-05-10T23:58:18Z
,298.9854862,151,,-35.027366,138.860502,368.3999939,,,2014-05-10T23:58:19Z
,299.0058055,150,,-35.027477,138.860588,367.3999939,,,2014-05-10T23:58:20Z
,299.0261248,150,,-35.027593,138.860668,367,,,2014-05-10T23:58:21Z
,299.0464441,177,,-35.045574,138.834462,398,,,2014-05-11T00:10:57Z
,299.0667634,177,,-35.045522,138.834408,397.3999939,,,2014-05-11T00:10:58Z
,299.0870827,177,,-35.045468,138.834354,396.7999878,,,2014-05-11T00:10:59Z
,299.107402,177,,-35.045413,138.8343,396.6000061,,,2014-05-11T00:11:00Z
,299.1277213,176,,-35.045356,138.834239,396.2000122,,,2014-05-11T00:11:01Z
,299.1480406,176,,-35.045294,138.834176,395.7999878,,,2014-05-11T00:11:02Z
,299.1683599,175,,-35.045231,138.834113,395.3999939,,,2014-05-11T00:11:03Z
,299.1886792,175,,-35.045166,138.834049,394.7999878,,,2014-05-11T00:11:04Z
,299.2089985,175,,-35.045098,138.833982,394.3999939,,,2014-05-11T00:11:05Z
,299.2293179,174,,-35.045029,138.833913,393.7999878,,,2014-05-11T00:11:06Z
,299.2496372,174,,-35.044957,138.833842,393,,,2014-05-11T00:11:07Z
,299.2699565,173,,-35.044881,138.833766,392.2000122,,,2014-05-11T00:11:08Z
,299.2902758,171,,-35.044806,138.833688,391.2000122,,,2014-05-11T00:11:09Z
,299.3105951,171,,-35.04473,138.833606,391,,,2014-05-11T00:11:10Z
,299.3309144,170,,-35.044652,138.83352,390.7999878,,,2014-05-11T00:11:11Z
,299.3512337,169,,-35.044571,138.833431,390.3999939,,,2014-05-11T00:11:12Z
,299.371553,168,,-35.044491,138.833343,389.6000061,,,2014-05-11T00:11:13Z
,299.3918723,168,,-35.044412,138.833247,388.3999939,,,2014-05-11T00:11:14Z
,299.4121916,167,,-35.044335,138.83314,387.6000061,,,2014-05-11T00:11:15Z
,299.4325109,166,,-35.044267,138.833023,387,,,2014-05-11T00:11:16Z
,299.4528302,166,,-35.044204,138.832899,385.7999878,,,2014-05-11T00:11:17Z
,299.4731495,165,,-35.04415,138.832769,385.2000122,,,2014-05-11T00:11:18Z
,299.4934688,165,,-35.044106,138.832638,384.7999878,,,2014-05-11T00:11:19Z
,299.5137881,164,,-35.044074,138.832503,384.6000061,,,2014-05-11T00:11:20Z
,299.5341074,164,,-35.04405,138.832369,384.6000061,,,2014-05-11T00:11:21Z
,299.5544267,163,,-35.044031,138.832242,384.7999878,,,2014-05-11T00:11:22Z
,299.574746,163,,-35.044013,138.832117,385,,,2014-05-11T00:11:23Z
,299.5950653,163,,-35.043994,138.831992,385.2000122,,,2014-05-11T00:11:24Z
,299.6153846,162,,-35.043968,138.831874,385,,,2014-05-11T00:11:25Z
,299.6357039,161,,-35.043935,138.831761,385.2000122,,,2014-05-11T00:11:26Z
,299.6560232,160,,-35.043897,138.83165,385,,,2014-05-11T00:11:27Z
,299.6763425,160,,-35.043852,138.831544,384.6000061,,,2014-05-11T00:11:28Z
,299.6966618,160,,-35.043802,138.831441,384.2000122,,,2014-05-11T00:11:29Z
,299.7169811,159,,-35.043749,138.831342,384.2000122,,,2014-05-11T00:11:30Z
,299.7373004,158,,-35.043692,138.831248,384,,,2014-05-11T00:11:31Z
,299.7576197,158,,-35.043635,138.831152,384,,,2014-05-11T00:11:32Z
,299.777939,156,,-35.043582,138.831056,384,,,2014-05-11T00:11:33Z
,299.7982583,154,,-35.043528,138.830961,384,,,2014-05-11T00:11:34Z
,299.8185776,154,,-35.043476,138.830868,383.7999878,,,2014-05-11T00:11:35Z
,299.838897,153,,-35.043425,138.830779,383.3999939,,,2014-05-11T00:11:36Z
,299.8592163,152,,-35.043375,138.83069,383.2000122,,,2014-05-11T00:11:37Z
,299.8795356,152,,-35.043326,138.830601,383,,,2014-05-11T00:11:38Z
,299.8998549,153,,-35.043276,138.830512,383,,,2014-05-11T00:11:39Z
,299.9201742,153,,-35.043226,138.830423,382.3999939,,,2014-05-11T00:11:40Z
,299.9404935,151,,-35.043176,138.830336,382,,,2014-05-11T00:11:41Z
,299.9608128,149,,-35.027711,138.860744,365.7999878,,,2014-05-10T23:58:22Z
,299.9811321,149,,-35.027827,138.860813,365.2000122,,,2014-05-10T23:58:23Z
,300.0014514,149,,-35.027945,138.860875,365,,,2014-05-10T23:58:24Z
,300.0217707,149,,-35.028065,138.860926,364.7999878,,,2014-05-10T23:58:25Z
,300.04209,149,,-35.028185,138.860965,364.6000061,,,2014-05-10T23:58:26Z
,300.0624093,150,,-35.028307,138.860998,364.3999939,,,2014-05-10T23:58:27Z
,300.0827286,150,,-35.028433,138.861013,363.7999878,,,2014-05-10T23:58:28Z
,300.1030479,150,,-35.028561,138.861022,363.3999939,,,2014-05-10T23:58:29Z
,300.1233672,150,,-35.028683,138.86105,362.7999878,,,2014-05-10T23:58:30Z
,300.1436865,151,,-35.028796,138.861109,362,,,2014-05-10T23:58:31Z
,300.1640058,150,,-35.028894,138.861203,361.6000061,,,2014-05-10T23:58:32Z
,300.1843251,150,,-35.028983,138.861304,361.3999939,,,2014-05-10T23:58:33Z
,300.2046444,150,,-35.029087,138.861381,361,,,2014-05-10T23:58:34Z
,300.2249637,151,,-35.029207,138.861419,361,,,2014-05-10T23:58:35Z
,300.245283,151,,-35.029334,138.861422,360.3999939,,,2014-05-10T23:58:36Z
,300.2656023,151,,-35.029461,138.861396,360,,,2014-05-10T23:58:37Z
,300.2859216,152,,-35.02959,138.86136,359,,,2014-05-10T23:58:38Z
,300.3062409,152,,-35.029717,138.861325,358.6000061,,,2014-05-10T23:58:39Z
,300.3265602,152,,-35.029845,138.861296,358.3999939,,,2014-05-10T23:58:40Z
,300.3468795,153,,-35.029973,138.861259,358.2000122,,,2014-05-10T23:58:41Z
,300.3671988,154,,-35.030102,138.861225,357.6000061,,,2014-05-10T23:58:42Z
,300.3875181,154,,-35.030232,138.861191,356.7999878,,,2014-05-10T23:58:43Z
,300.4078374,155,,-35.030361,138.861155,356.2000122,,,2014-05-10T23:58:44Z
,300.4281567,155,,-35.030492,138.861123,355.7999878,,,2014-05-10T23:58:45Z
,300.4484761,156,,-35.030627,138.861095,355.7999878,,,2014-05-10T23:58:46Z
,300.4687954,156,,-35.030763,138.861071,354.6000061,,,2014-05-10T23:58:47Z
,300.4891147,157,,-35.0309,138.86105,353.6000061,,,2014-05-10T23:58:48Z
,300.509434,157,,-35.031036,138.861037,352.7999878,,,2014-05-10T23:58:49Z
,300.5297533,157,,-35.031174,138.861035,352,,,2014-05-10T23:58:50Z
,300.5500726,157,,-35.03131,138.861032,351.3999939,,,2014-05-10T23:58:51Z
,300.5703919,157,,-35.031448,138.861037,350.7999878,,,2014-05-10T23:58:52Z
,300.5907112,158,,-35.031582,138.861034,350,,,2014-05-10T23:58:53Z
,300.6110305,158,,-35.031714,138.861038,349.3999939,,,2014-05-10T23:58:54Z
,300.6313498,158,,-35.031844,138.861044,349,,,2014-05-10T23:58:55Z
,300.6516691,159,,-35.031971,138.861045,349.3999939,,,2014-05-10T23:58:56Z
,300.6719884,159,,-35.032095,138.861056,350,,,2014-05-10T23:58:57Z
,300.6923077,159,,-35.032216,138.861071,350.3999939,,,2014-05-10T23:58:58Z
,300.712627,159,,-35.032335,138.861096,350.3999939,,,2014-05-10T23:58:59Z
,300.7329463,160,,-35.032453,138.861131,350.6000061,,,2014-05-10T23:59:00Z
,300.7532656,151,,-35.043126,138.830247,381.3999939,,,2014-05-11T00:11:42Z
,300.7735849,151,,-35.043078,138.830156,381,,,2014-05-11T00:11:43Z
,300.7939042,150,,-35.043027,138.830064,380.7999878,,,2014-05-11T00:11:44Z
,300.8142235,150,,-35.042975,138.82997,380.7999878,,,2014-05-11T00:11:45Z
,300.8345428,150,,-35.042924,138.829873,380.3999939,,,2014-05-11T00:11:46Z
,300.8548621,150,,-35.042871,138.829774,380,,,2014-05-11T00:11:47Z
,300.8751814,149,,-35.042814,138.829671,379.2000122,,,2014-05-11T00:11:48Z
,300.8955007,149,,-35.042757,138.829563,378.3999939,,,2014-05-11T00:11:49Z
,300.91582,147,,-35.042698,138.829452,377.6000061,,,2014-05-11T00:11:50Z
,300.9361393,144,,-35.042637,138.829336,376.7999878,,,2014-05-11T00:11:51Z
,300.9564586,142,,-35.042574,138.829218,375.7999878,,,2014-05-11T00:11:52Z
,300.9767779,141,,-35.04251,138.829097,375.2000122,,,2014-05-11T00:11:53Z
,300.9970972,140,,-35.042443,138.828972,374.6000061,,,2014-05-11T00:11:54Z
,301.0174165,139,,-35.042379,138.828842,373.7999878,,,2014-05-11T00:11:55Z
,301.0377358,138,,-35.042322,138.828704,372.7999878,,,2014-05-11T00:11:56Z
,301.0580552,138,,-35.04228,138.828557,371.7999878,,,2014-05-11T00:11:57Z
,301.0783745,137,,-35.042249,138.828404,371,,,2014-05-11T00:11:58Z
,301.0986938,137,,-35.042233,138.828244,370.6000061,,,2014-05-11T00:11:59Z
,301.1190131,135,,-35.042231,138.828082,369.7999878,,,2014-05-11T00:12:00Z
,301.1393324,133,,-35.042242,138.82792,369.2000122,,,2014-05-11T00:12:01Z
,301.1596517,131,,-35.042268,138.827758,368.2000122,,,2014-05-11T00:12:02Z
,301.179971,130,,-35.042305,138.827599,367.3999939,,,2014-05-11T00:12:03Z
,301.2002903,130,,-35.042346,138.827441,366.2000122,,,2014-05-11T00:12:04Z
,301.2206096,130,,-35.042391,138.827283,364.7999878,,,2014-05-11T00:12:05Z
,301.2409289,131,,-35.042442,138.827128,363.6000061,,,2014-05-11T00:12:06Z
,301.2612482,131,,-35.042497,138.826975,361.3999939,,,2014-05-11T00:12:07Z
,301.2815675,131,,-35.042557,138.826827,360.2000122,,,2014-05-11T00:12:08Z
,301.3018868,130,,-35.042624,138.826681,358.6000061,,,2014-05-11T00:12:09Z
,301.3222061,129,,-35.042689,138.82653,356.7999878,,,2014-05-11T00:12:10Z
,301.3425254,128,,-35.04274,138.826369,355.6000061,,,2014-05-11T00:12:11Z
,301.3628447,128,,-35.042769,138.8262,354.6000061,,,2014-05-11T00:12:12Z
,301.383164,128,,-35.042775,138.826024,353.6000061,,,2014-05-11T00:12:13Z
,301.4034833,127,,-35.042755,138.825848,352,,,2014-05-11T00:12:14Z
,301.4238026,126,,-35.042708,138.82568,350.6000061,,,2014-05-11T00:12:15Z
,301.4441219,126,,-35.04264,138.825525,349.6000061,,,2014-05-11T00:12:16Z
,301.4644412,126,,-35.042552,138.825391,348.3999939,,,2014-05-11T00:12:17Z
,301.4847605,125,,-35.042452,138.825273,347.6000061,,,2014-05-11T00:12:18Z
,301.5050798,125,,-35.042347,138.825165,347.2000122,,,2014-05-11T00:12:19Z
,301.5253991,125,,-35.042237,138.825067,346.6000061,,,2014-05-11T00:12:20Z
,301.5457184,126,,-35.042127,138.824967,346.7999878,,,2014-05-11T00:12:21Z
,301.5660377,126,,-35.042018,138.824865,346.6000061,,,2014-05-11T00:12:22Z
,301.586357,126,,-35.041912,138.824763,346.2000122,,,2014-05-11T00:12:23Z
,301.6066763,127,,-35.041802,138.82466,344.7999878,,,2014-05-11T00:12:24Z
,301.6269956,128,,-35.041691,138.824555,342.7999878,,,2014-05-11T00:12:25Z
,301.6473149,129,,-35.04158,138.82445,341.2000122,,,2014-05-11T00:12:26Z
,301.6676343,129,,-35.041469,138.824343,340,,,2014-05-11T00:12:27Z
,301.6879536,129,,-35.041355,138.824236,339,,,2014-05-11T00:12:28Z
,301.7082729,129,,-35.041241,138.824127,338,,,2014-05-11T00:12:29Z
,301.7285922,128,,-35.041126,138.824016,337,,,2014-05-11T00:12:30Z
,301.7489115,160,,-35.032566,138.861174,350.3999939,,,2014-05-10T23:59:01Z
,301.7692308,160,,-35.032679,138.861216,350.3999939,,,2014-05-10T23:59:02Z
,301.7895501,161,,-35.032791,138.861259,349.7999878,,,2014-05-10T23:59:03Z
,301.8098694,161,,-35.032905,138.861301,349.6000061,,,2014-05-10T23:59:04Z
,301.8301887,161,,-35.033016,138.86135,349,,,2014-05-10T23:59:05Z
,301.850508,162,,-35.033125,138.861403,349,,,2014-05-10T23:59:06Z
,301.8708273,162,,-35.033234,138.861462,348.7999878,,,2014-05-10T23:59:07Z
,301.8911466,163,,-35.033343,138.861521,348.7999878,,,2014-05-10T23:59:08Z
,301.9114659,163,,-35.03345,138.861585,348.6000061,,,2014-05-10T23:59:09Z
,301.9317852,163,,-35.033556,138.861655,348.2000122,,,2014-05-10T23:59:10Z
,301.9521045,164,,-35.033663,138.861725,347.7999878,,,2014-05-10T23:59:11Z
,301.9724238,164,,-35.033771,138.861798,346,,,2014-05-10T23:59:12Z
,301.9927431,165,,-35.033882,138.861868,345.3999939,,,2014-05-10T23:59:13Z
,302.0130624,165,,-35.033991,138.861944,344.6000061,,,2014-05-10T23:59:14Z
,302.0333817,165,,-35.034099,138.862017,344.7999878,,,2014-05-10T23:59:15Z
,302.053701,165,,-35.034206,138.862087,344.6000061,,,2014-05-10T23:59:16Z
,302.0740203,166,,-35.034311,138.862161,345.2000122,,,2014-05-10T23:59:17Z
,302.0943396,166,,-35.034414,138.86223,345,,,2014-05-10T23:59:18Z
,302.1146589,166,,-35.03451,138.862298,345.3999939,,,2014-05-10T23:59:19Z
,302.1349782,167,,-35.034598,138.862357,345.2000122,,,2014-05-10T23:59:20Z
